Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2020,12,Unknown 3 months,1,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,1,Community-onset,53,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,1,"Community-onset, community associated",42,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,1,"Community-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,1,Hospital-onset,3,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,1,"Hospital-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,1,No information,0,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,1,Total cases,56,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,1,Unknown 3 months,1,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,2,Community-onset,26,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,2,"Community-onset, community associated",21,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,2,"Community-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,2,Hospital-onset,9,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,2,"Hospital-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,2,No information,0,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,2,Total cases,35,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,2,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,3,Community-onset,44,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,3,"Community-onset, community associated",36,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,3,"Community-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,3,Hospital-onset,8,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,3,"Hospital-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,3,No information,0,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,3,Total cases,52,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,3,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,4,Community-onset,52,Yes,N/A
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,4,"Community-onset, community associated",45,Yes,N/A
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,4,"Community-onset, healthcare associated",7,Yes,N/A
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,4,Hospital-onset,5,Yes,N/A
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,4,"Hospital-onset, healthcare associated",5,Yes,N/A
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,4,No information,0,Yes,N/A
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,4,Total cases,57,Yes,N/A
E. coli,NHS acute trust,RTG, University Hospitals of Derby and Burton,East Midlands,,2021,4,Unknown 3 months,0,Yes,N/A
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,4,Community-onset,29,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,4,"Community-onset, community associated",0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,4,"Community-onset, healthcare associated",0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,4,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,4,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,4,No information,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,4,Total cases,30,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,4,Unknown 3 months,29,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,5,Community-onset,34,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,5,"Community-onset, community associated",3,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,5,"Community-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,5,Hospital-onset,5,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,5,"Hospital-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,5,No information,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,5,Total cases,39,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,5,Unknown 3 months,30,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,6,Community-onset,28,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,6,"Community-onset, community associated",1,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,6,"Community-onset, healthcare associated",0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,6,Hospital-onset,14,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,6,"Hospital-onset, healthcare associated",14,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,6,No information,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,6,Total cases,42,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,6,Unknown 3 months,27,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,7,Community-onset,28,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,7,"Community-onset, community associated",24,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,7,"Community-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,7,Hospital-onset,11,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,7,"Hospital-onset, healthcare associated",11,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,7,No information,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,7,Total cases,39,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,7,Unknown 3 months,3,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,8,Community-onset,36,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,8,"Community-onset, community associated",26,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,8,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,8,Hospital-onset,10,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,8,"Hospital-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,8,No information,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,8,Total cases,46,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,8,Unknown 3 months,6,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,9,Community-onset,39,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,9,"Community-onset, community associated",0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,9,"Community-onset, healthcare associated",0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,9,Hospital-onset,6,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,9,"Hospital-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,9,No information,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,9,Total cases,45,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,9,Unknown 3 months,39,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,10,Community-onset,23,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,10,"Community-onset, community associated",17,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,10,"Community-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,10,Hospital-onset,11,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,10,"Hospital-onset, healthcare associated",11,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,10,No information,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,10,Total cases,34,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,10,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,11,Community-onset,19,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,11,"Community-onset, community associated",15,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,11,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,11,Hospital-onset,8,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,11,"Hospital-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,11,No information,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,11,Total cases,27,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,11,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,12,Community-onset,18,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,12,"Community-onset, community associated",11,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,12,"Community-onset, healthcare associated",0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,12,Hospital-onset,7,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,12,"Hospital-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,12,No information,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,12,Total cases,25,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2020,12,Unknown 3 months,7,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,1,Community-onset,24,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,1,"Community-onset, community associated",20,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,1,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,1,Hospital-onset,7,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,1,"Hospital-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,1,No information,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,1,Total cases,31,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,1,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,2,Community-onset,19,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,2,"Community-onset, community associated",17,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,2,"Community-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,2,Hospital-onset,9,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,2,"Hospital-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,2,No information,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,2,Total cases,28,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,2,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,3,Community-onset,37,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,3,"Community-onset, community associated",32,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,3,"Community-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,3,Hospital-onset,2,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,3,"Hospital-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,3,No information,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,3,Total cases,39,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,3,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,4,Community-onset,35,Yes,N/A
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,4,"Community-onset, community associated",31,Yes,N/A
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,4,"Community-onset, healthcare associated",4,Yes,N/A
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,4,Hospital-onset,5,Yes,N/A
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,4,"Hospital-onset, healthcare associated",5,Yes,N/A
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,4,No information,0,Yes,N/A
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,4,Total cases,40,Yes,N/A
E. coli,NHS acute trust,RWE, University Hospitals of Leicester,East Midlands,,2021,4,Unknown 3 months,0,Yes,N/A
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,4,Community-onset,18,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,4,"Community-onset, community associated",18,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,4,"Community-onset, healthcare associated",0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,4,Hospital-onset,5,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,4,"Hospital-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,4,No information,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,4,Total cases,23,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,4,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,5,Community-onset,18,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,5,"Community-onset, community associated",14,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,5,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,5,Hospital-onset,6,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,5,"Hospital-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,5,No information,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,5,Total cases,24,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,5,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,6,Community-onset,16,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,6,"Community-onset, community associated",14,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,6,"Community-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,6,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,6,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,6,No information,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,6,Total cases,17,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,6,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,7,Community-onset,15,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,7,"Community-onset, community associated",12,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,7,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,7,Hospital-onset,6,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,7,"Hospital-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,7,No information,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,7,Total cases,21,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,7,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,8,Community-onset,21,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,8,"Community-onset, community associated",16,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,8,"Community-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,8,Hospital-onset,3,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,8,"Hospital-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,8,No information,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,8,Total cases,24,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,8,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,9,Community-onset,14,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,9,"Community-onset, community associated",12,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,9,"Community-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,9,Hospital-onset,5,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,9,"Hospital-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,9,No information,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,9,Total cases,19,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,9,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,10,Community-onset,23,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,10,"Community-onset, community associated",20,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,10,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,10,Hospital-onset,6,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,10,"Hospital-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,10,No information,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,10,Total cases,29,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,10,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,11,Community-onset,13,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,11,"Community-onset, community associated",10,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,11,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,11,Hospital-onset,6,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,11,"Hospital-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,11,No information,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,11,Total cases,19,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,11,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,12,Community-onset,15,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,12,"Community-onset, community associated",11,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,12,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,12,Hospital-onset,4,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,12,"Hospital-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,12,No information,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,12,Total cases,19,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2020,12,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,1,Community-onset,14,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,1,"Community-onset, community associated",9,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,1,"Community-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,1,Hospital-onset,2,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,1,"Hospital-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,1,No information,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,1,Total cases,16,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,1,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,2,Community-onset,18,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,2,"Community-onset, community associated",11,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,2,"Community-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,2,Hospital-onset,3,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,2,"Hospital-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,2,No information,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,2,Total cases,21,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,2,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,3,Community-onset,21,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,3,"Community-onset, community associated",12,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,3,"Community-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,3,Hospital-onset,4,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,3,"Hospital-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,3,No information,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,3,Total cases,25,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,3,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,4,Community-onset,14,Yes,N/A
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,4,"Community-onset, community associated",11,Yes,N/A
E. coli,NHS acute trust,RTX, University Hospitals of Morecambe Bay,North West,,2021,4,"Community-onset, healthcare associated",3,Yes,N/A
