Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,3,Hospital-onset,7,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,3,"Hospital-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,3,No information,0,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,3,Total cases,20,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,3,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,4,Community-onset,28,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,4,"Community-onset, community associated",20,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,4,"Community-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,4,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,4,Hospital-onset,2,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,4,"Hospital-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,4,No information,0,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,4,Total cases,30,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,4,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,5,Community-onset,30,No,N/A
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,5,"Community-onset, community associated",25,No,N/A
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,5,"Community-onset, healthcare associated",5,No,N/A
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,5,"Community-onset, indeterminate association",0,No,N/A
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,5,Hospital-onset,6,No,N/A
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,5,"Hospital-onset, healthcare associated",6,No,N/A
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,5,No information,0,No,N/A
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,5,Total cases,36,No,N/A
E. coli,NHS acute trust,RTF, Northumbria Healthcare,North East,,2020,5,Unknown 3 months,0,No,N/A
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,5,Community-onset,58,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,5,"Community-onset, community associated",47,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,5,"Community-onset, healthcare associated",11,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,5,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,5,Hospital-onset,9,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,5,"Hospital-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,5,No information,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,5,Total cases,67,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,5,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,6,Community-onset,59,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,6,"Community-onset, community associated",46,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,6,"Community-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,6,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,6,Hospital-onset,12,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,6,"Hospital-onset, healthcare associated",12,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,6,No information,3,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,6,Total cases,71,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,6,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,7,Community-onset,42,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,7,"Community-onset, community associated",35,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,7,"Community-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,7,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,7,Hospital-onset,12,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,7,"Hospital-onset, healthcare associated",12,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,7,No information,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,7,Total cases,54,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,7,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,8,Community-onset,52,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,8,"Community-onset, community associated",45,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,8,"Community-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,8,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,8,Hospital-onset,19,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,8,"Hospital-onset, healthcare associated",19,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,8,No information,1,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,8,Total cases,71,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,8,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,9,Community-onset,47,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,9,"Community-onset, community associated",36,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,9,"Community-onset, healthcare associated",11,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,9,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,9,Hospital-onset,16,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,9,"Hospital-onset, healthcare associated",16,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,9,No information,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,9,Total cases,63,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,9,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,10,Community-onset,55,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,10,"Community-onset, community associated",42,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,10,"Community-onset, healthcare associated",13,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,10,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,10,Hospital-onset,24,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,10,"Hospital-onset, healthcare associated",24,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,10,No information,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,10,Total cases,79,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,10,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,11,Community-onset,44,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,11,"Community-onset, community associated",37,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,11,"Community-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,11,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,11,Hospital-onset,12,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,11,"Hospital-onset, healthcare associated",12,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,11,No information,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,11,Total cases,56,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,11,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,12,Community-onset,43,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,12,"Community-onset, community associated",36,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,12,"Community-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,12,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,12,Hospital-onset,10,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,12,"Hospital-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,12,No information,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,12,Total cases,53,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2019,12,Unknown 3 months,1,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,1,Community-onset,42,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,1,"Community-onset, community associated",35,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,1,"Community-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,1,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,1,Hospital-onset,15,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,1,"Hospital-onset, healthcare associated",15,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,1,No information,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,1,Total cases,57,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,1,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,2,Community-onset,42,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,2,"Community-onset, community associated",33,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,2,"Community-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,2,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,2,Hospital-onset,9,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,2,"Hospital-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,2,No information,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,2,Total cases,51,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,2,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,3,Community-onset,38,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,3,"Community-onset, community associated",26,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,3,"Community-onset, healthcare associated",12,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,3,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,3,Hospital-onset,16,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,3,"Hospital-onset, healthcare associated",16,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,3,No information,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,3,Total cases,54,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,3,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,4,Community-onset,39,No,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,4,"Community-onset, community associated",31,No,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,4,"Community-onset, healthcare associated",7,No,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,4,"Community-onset, indeterminate association",0,No,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,4,Hospital-onset,11,No,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,4,"Hospital-onset, healthcare associated",11,No,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,4,No information,0,No,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,4,Total cases,50,No,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,4,Unknown 3 months,1,No,No
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,5,Community-onset,44,No,N/A
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,5,"Community-onset, community associated",39,No,N/A
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,5,"Community-onset, healthcare associated",5,No,N/A
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,5,"Community-onset, indeterminate association",0,No,N/A
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,5,Hospital-onset,15,No,N/A
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,5,"Hospital-onset, healthcare associated",15,No,N/A
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,5,No information,0,No,N/A
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,5,Total cases,59,No,N/A
E. coli,NHS acute trust,RX1, Nottingham University Hospitals,East Midlands,,2020,5,Unknown 3 months,0,No,N/A
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,5,Community-onset,43,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,5,"Community-onset, community associated",36,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,5,"Community-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,5,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,5,Hospital-onset,9,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,5,"Hospital-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,5,No information,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,5,Total cases,52,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,5,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,6,Community-onset,39,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,6,"Community-onset, community associated",28,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,6,"Community-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,6,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,6,Hospital-onset,6,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,6,"Hospital-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,6,No information,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,6,Total cases,45,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,6,Unknown 3 months,1,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,7,Community-onset,39,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,7,"Community-onset, community associated",29,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,7,"Community-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,7,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,7,Hospital-onset,12,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,7,"Hospital-onset, healthcare associated",12,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,7,No information,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,7,Total cases,51,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,7,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,8,Community-onset,33,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,8,"Community-onset, community associated",27,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,8,"Community-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,8,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,8,Hospital-onset,9,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,8,"Hospital-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,8,No information,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,8,Total cases,42,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,8,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,9,Community-onset,36,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,9,"Community-onset, community associated",33,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,9,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,9,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,9,Hospital-onset,10,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,9,"Hospital-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,9,No information,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,9,Total cases,46,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,9,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,10,Community-onset,51,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,10,"Community-onset, community associated",43,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,10,"Community-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,10,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,10,Hospital-onset,10,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,10,"Hospital-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,10,No information,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,10,Total cases,61,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,10,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,11,Community-onset,38,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,11,"Community-onset, community associated",28,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,11,"Community-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,11,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,11,Hospital-onset,10,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,11,"Hospital-onset, healthcare associated",10,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,11,No information,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,11,Total cases,48,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,11,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,12,Community-onset,41,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,12,"Community-onset, community associated",32,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,12,"Community-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,12,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,12,Hospital-onset,9,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,12,"Hospital-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,12,No information,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,12,Total cases,50,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2019,12,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,1,Community-onset,34,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,1,"Community-onset, community associated",28,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,1,"Community-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,1,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,1,Hospital-onset,9,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,1,"Hospital-onset, healthcare associated",9,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,1,No information,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,1,Total cases,43,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,1,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,2,Community-onset,27,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,2,"Community-onset, community associated",20,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,2,"Community-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,2,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,2,Hospital-onset,6,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,2,"Hospital-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,2,No information,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,2,Total cases,33,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,2,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,3,Community-onset,26,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,3,"Community-onset, community associated",19,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,3,"Community-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,3,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,3,Hospital-onset,8,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,3,"Hospital-onset, healthcare associated",8,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,3,No information,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,3,Total cases,34,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,3,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,4,Community-onset,26,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,4,"Community-onset, community associated",25,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,4,"Community-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,4,"Community-onset, indeterminate association",0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,4,Hospital-onset,6,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,4,"Hospital-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,4,No information,0,Yes,No
E. coli,NHS acute trust,RTH, Oxford University Hospitals,South East,,2020,4,Total cases,32,Yes,No
