Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Region name,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,2,Community-onset,7,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,4,"Hospital-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,8,Hospital-onset,3,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,10,"Community-onset, community associated",5,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,9,No information,0,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,11,"Community-onset, healthcare associated",6,No,N/A
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,7,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2020,11,"Community-onset, community associated",16,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,1,No information,0,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,5,"Community-onset, community associated",16,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,5,No information,0,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,7,"Community-onset, community associated",22,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,6,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,7,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2020,11,Total cases,20,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2020,12,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,4,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,4,"Community-onset, community associated",15,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,6,"Community-onset, community associated",13,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,11,Total cases,24,No,N/A
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,2,No information,0,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,3,"Community-onset, community associated",13,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,4,Total cases,19,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,7,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMC, Bolton,North West,Greater Manchester Health & Social Care Partnership,North West,2021,9,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,10,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,1,Community-onset,7,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,4,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,8,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,5,"Community-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,2,Community-onset,5,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,4,Community-onset,10,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,1,Hospital-onset,3,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,11,Total cases,15,Yes,N/A
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,12,Total cases,12,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,6,"Community-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,1,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,9,No information,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,2,"Community-onset, healthcare associated",0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,11,"Community-onset, healthcare associated",4,Yes,N/A
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,9,Hospital-onset,7,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,4,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,5,Hospital-onset,2,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,8,No information,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,10,Hospital-onset,2,Yes,Yes
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,8,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,1,"Community-onset, healthcare associated",0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,11,Community-onset,5,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,1,"Community-onset, community associated",7,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,11,"Community-onset, community associated",4,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,3,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,7,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,11,Community-onset,13,Yes,N/A
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,7,"Community-onset, community associated",8,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,4,"Community-onset, community associated",9,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,9,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,9,Total cases,14,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,4,"Community-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,11,"Community-onset, community associated",9,Yes,N/A
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,10,No information,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,9,Community-onset,7,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,10,Community-onset,8,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,2,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,3,Community-onset,6,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,7,Total cases,13,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,1,Total cases,10,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,11,"Community-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,3,Total cases,7,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,7,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,12,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,6,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,11,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,10,Total cases,10,Yes,Yes
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,4,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,8,Community-onset,10,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,8,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,7,Community-onset,12,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,2,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,10,"Community-onset, community associated",5,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,3,"Community-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,6,No information,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,12,Community-onset,11,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,11,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,6,"Hospital-onset, healthcare associated",0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,11,Total cases,6,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,9,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,3,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,2,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,11,"Hospital-onset, healthcare associated",2,Yes,N/A
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,12,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,3,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,5,Total cases,19,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,4,No information,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,3,No information,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,2,"Community-onset, community associated",5,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,10,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,5,Community-onset,17,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,5,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,11,No information,0,Yes,N/A
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,5,No information,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,12,No information,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,10,"Hospital-onset, healthcare associated",2,Yes,Yes
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,9,"Hospital-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,3,"Community-onset, community associated",5,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,5,"Hospital-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,5,"Community-onset, community associated",12,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,11,Hospital-onset,2,Yes,N/A
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,6,Community-onset,11,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,12,"Community-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,6,Total cases,11,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,6,Hospital-onset,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,8,"Community-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,8,"Community-onset, community associated",9,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,9,"Community-onset, community associated",4,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,11,Unknown 3 months,0,Yes,N/A
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,7,No information,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,7,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,7,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,12,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,1,"Hospital-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,2,Total cases,6,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,4,Total cases,11,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,6,"Community-onset, community associated",9,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,11,No information,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,11,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,2,No information,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,1,No information,0,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2021,8,Total cases,11,Yes,No
E. coli,NHS acute trust,RMP, Tameside Hospital,North West,Greater Manchester Health & Social Care Partnership,North West,2020,12,"Community-onset, community associated",8,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,3,No information,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,3,"Community-onset, community associated",16,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,10,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,11,"Community-onset, community associated",16,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,12,No information,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,10,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,1,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,4,Community-onset,11,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,7,Hospital-onset,4,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,5,"Community-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,4,"Community-onset, community associated",4,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,1,"Hospital-onset, healthcare associated",3,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,9,Total cases,12,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,11,Unknown 3 months,0,Yes,N/A
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,2,Total cases,24,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,9,"Community-onset, community associated",8,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,12,"Hospital-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,5,"Community-onset, community associated",15,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,8,Community-onset,21,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,4,"Community-onset, healthcare associated",7,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,2,"Hospital-onset, healthcare associated",1,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,4,No information,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,7,"Community-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,12,Hospital-onset,2,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,1,"Community-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,11,"Community-onset, community associated",7,Yes,N/A
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,5,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,8,"Community-onset, healthcare associated",5,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,7,"Hospital-onset, healthcare associated",4,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,7,"Community-onset, community associated",12,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,8,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,10,Total cases,14,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,7,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,12,"Community-onset, community associated",12,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,9,"Community-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,11,No information,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,4,Hospital-onset,3,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,12,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,6,Unknown 3 months,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,11,"Community-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,6,"Community-onset, community associated",13,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,11,Total cases,10,Yes,N/A
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,2,"Community-onset, healthcare associated",6,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,1,No information,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,8,"Community-onset, community associated",16,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,12,Total cases,15,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,1,Total cases,23,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,2,Hospital-onset,1,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,2,No information,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,9,"Hospital-onset, healthcare associated",2,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,6,No information,0,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,11,No information,0,Yes,N/A
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,10,"Community-onset, community associated",9,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,4,Total cases,14,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2020,11,Hospital-onset,6,Yes,No
E. coli,NHS acute trust,RN3, Great Western Hospitals,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",South West,2021,6,Community-onset,17,Yes,No
